record_id,title,authors,year,doi,url,full_text_decision,exclusion_reason,exclusion_reason_detail,notes
RA450DF78BE59,Profit shifting from Nigeria to Europe: The impact on human rights,Etter-Phoya R.; Murray S.; Hall S.; Masiya M.; O’Hare B.,2025,10.1371/journal.pgph.0004218,https://www.scopus.com/pages/publications/105001040604?origin=resultslist,exclude,E01,"Macroeconomic/econometric modeling study (GRADE model regression coefficients applied to estimated corporate tax revenue losses from profit shifting) estimating national-level impacts on Nigeria's aggregate fulfillment of economic/social rights (water, sanitation, education, child survival). Core topic is international tax justice/corporate profit shifting, not a household-level legal/administrative water access mechanism; water/sanitation access is one of several modeled downstream indicators, extrapolated from national tax-revenue estimates rather than observed household-level data. Part of an O'Hare/Etter-Phoya/Hall/Murray/Masiya tax-justice-and-SDGs author cluster in the pool (see also REF486158BFC4, R56488964E5E9, RE3B6CA880897), not yet screened -- likely share this wrong-topic issue.",
R155D39CAACC5,The global sanitary revolution in historical perspective,Gallardo-Albarrán D.,2025,10.1111/joes.12607,https://www.scopus.com/pages/publications/85188721467?origin=resultslist,exclude,E01,"Economic-history survey (not a systematic review; no defined search strategy) of the diffusion of waterworks/sewerage infrastructure ca. 1850-1950, primarily in the Netherlands with a single Global South comparator (Colombia), and its mortality impact. Core topic is historical infrastructure diffusion and infant-mortality effects, not contemporary administrative law/legal-procedure access mechanisms as defined in PROJECT_SPEC.md's Legal Last Mile framework (legal eligibility, administrative burden, discretion/accommodation, enforcement). The author explicitly concludes that 'the state of knowledge in the literature is insufficient to explain' within/between-country access differences and calls for future research on institutions rather than presenting a mature empirical finding on a specific mechanism. Borderline -- flagged for second-reviewer attention given its partial overlap with one of the three comparator jurisdictions (Netherlands) and its substantive institutions/within-city-inequality discussion.",
R1AEFCE1120AF,Urban Infrastructure Policy to Adapt to Technological and Social Change,Grigg N.S.,2025,10.3390/urbansci9090350,https://www.scopus.com/pages/publications/105017096079?origin=resultslist,exclude,E05,"Conceptual/policy-analysis paper (systems approaches, Institutional Analysis and Development framework applied narratively) critiquing US high-level infrastructure investment policy reports for neglecting performance improvement. Draws on secondary policy reports and EPA infrastructure-needs surveys, not primary household-level data (no household survey, no resident interviews). Unit of analysis is utility/agency actors and national policy reports, not households; no specific household-level legal eligibility, burden, discretion, or enforcement outcome examined. Part of a Grigg author cluster in the pool that includes two much more directly on-topic case studies not yet screened -- 'Root-Cause Analysis of Water System Failures in Jackson, Mississippi, and Flint, Michigan, Using the IAD Framework' (RD67517CB43CE) and 'Institutional Analysis of Drinking Water Supply Failure: Lessons from Flint, Michigan' (R16A3197AFC75) -- which likely warrant retrieval given their specific household-level service-failure focus.",
RE931F223C4B0,"Influence of National Government and Development Partners on Uganda's Water, Sanitation, and Solid Waste Services Delivery: A Review",Sakaya R.; Niwagaba C.; Katukiza A.; Lüthi C.,2025,10.1002/wwp2.70028,https://www.scopus.com/pages/publications/105013187418?origin=resultslist,exclude,E02,"Mixed-methods review of Uganda's water/sanitation/SWM sector: 10 key informant interviews with sector experts (Ministry of Water and Environment, private sector, NGOs, development partners) triangulated with a systematic literature/document review (65 key documents). Unit of analysis is the national sector/institution throughout, using aggregate national performance indicators (number of gazetted towns, nonrevenue water, population served); no household-level survey or interview data. Substantive findings on regulatory enforcement weakness and decentralization exist but are analyzed at institutional/national scale, not tied to household-level access outcomes. Same institutional-level, no-household-outcome pattern as the earlier-excluded Gallegos IWRM review (R2D6E5154CE63). Borderline -- flagged for second-reviewer attention given genuine enforcement-mechanism content. Part of a Sakaya cluster; sibling paper R7170047A72DF ('Political economy barriers on the integration of water, sanitation, and solid waste management services in Ugandan towns') not yet screened and may be more directly on-topic given its political-economy-barriers framing.",
R642CE43F846E,Water security and the hydro-social cycle in Catalonia: Diagnosis and challenges for a country under pressure; [La sécurité hydrique et le cycle hydrosocial en Catalogne: diagnostic et défis pour un pays sous pression]; [La seguridad hídrica y el ciclo hidrosocial en Cataluña: diagnosis y retos para un país bajo presión],Romero-Gomez G.,2025,10.5565/REV/DAG.1256,https://www.scopus.com/pages/publications/105037795231?origin=resultslist,exclude,E05,"Non-systematic narrative diagnostic/positioning essay (part of the author's doctoral thesis; no defined search strategy) surveying Catalonia's water security across four dimensions (availability/accessibility, economic efficiency, social access, environmental sustainability). Presents no new primary empirical data of its own -- cites the author's own already-published empirical studies (Romero-Gómez et al. 2024a, 2024b) on household water affordability/quality perception rather than reporting new findings. Same non-systematic-review pattern as Elmi and Ibrahim (RF7BD856CF4EE) and Choumert-Nkolo and Phélinas (R989941A73A26). Flags a likely more directly relevant sibling paper in the pool: RC78DCEC4F3E0 (Saurí, Yoon & Romero-Gómez, 'Lived experiences of water poverty in Barcelona', 2026) which appears to be primary qualitative fieldwork on household-level water poverty -- not yet screened, worth retrieving.",
R1A9BD9BADCCF,Effectiveness of measures taken by governments to support hand hygiene in community settings: a systematic review,Snyder J.S.; Canda E.; Honeycutt J.; O’Brien L.A.; Rogers H.K.; Cumming O.; Esteves Mills J.; Gordon B.; Wolfe M.K.; Caruso B.A.; Freeman M.C.,2025,10.1136/bmjgh-2025-018929,https://www.scopus.com/pages/publications/105016481837?origin=resultslist,exclude,E04,"Formal PRISMA systematic review (12 databases, 31 studies, 19 countries) of government measures supporting hand hygiene practices in community settings (mostly household, 58%), categorized via the Sanitation and Water for All Building Blocks framework. Outcome is hand hygiene behavior/practice (handwashing, behavior-change communication, mass media campaigns), not water/sanitation service access -- not part of this review's outcome hierarchy (formal connection; effective/economic/administrative access). Flags a Snyder/Freeman author cluster with two more directly on-topic unscreened papers: R1811F8F093C3 (PAASIM project, urban water supply improvements, Mozambique) and RE4B8992DC140 (private sector sanitation delivery in urban informal settlement schools, Nairobi).",
R9674E45D9D04,"Enhancing the educational environment for optimal menstrual hygiene management in Kisangani, Democratic Republic of Congo",Ngandru Kiza A.; Itigaino S.B.; Labat A.; Tshilumba C.K.; Tepungipame A.T.; Losimba J.L.; Bosunga G.K.; Kitronza J.P.L.,2025,10.2166/washdev.2025.035,https://www.scopus.com/pages/publications/105023560769?origin=resultslist,exclude,E02,"Structured observational assessment of WASH infrastructure (toilets, water, handwashing stations, sanitary pad access) in 38 secondary schools in Kisangani, DRC, for menstrual hygiene management. Population/unit of analysis is schools and adolescent girl students, not households. No legal/administrative household-level access mechanism examined. Same wrong-population pattern as the earlier-excluded Zaman (R762C6673156D), Sinharoy ARISE (R8AC9D969EC05), and Adekunle (R2ABF219B5CB4) school/student-population studies.",
RC56A7948AC0D,INTEGRATED WATER RESOURCE MANAGEMENT IN ACHIEVING SDG 6: A COMPARATIVE STUDY,Iraguha L.; Ofuyatan O.; Olukanni D.O.,2025,10.14455/ISEC.2025.12(1).WRE-03,https://www.scopus.com/pages/publications/105026764597?origin=resultslist,exclude,E02,"Conference proceedings comparative desk review (Nigeria vs. Rwanda) of Integrated Water Resources Management (IWRM) progress toward SDG 6, drawing on secondary national-level SDG Indicator 6.5.1 survey data (a national self-assessment score of IWRM implementation degree), not household-level primary data. Unit of analysis is the country/national IWRM implementation, not the household. Same no-household-outcome pattern as the earlier-excluded Gallegos IWRM review (R2D6E5154CE63).",
R05DE71DA2A49,Priorities for the rural water and sanitation services regulation in Latin America,Alvarez L.; Vargas L.; Jimenez A.,2024,10.3389/frwa.2024.1406301,https://www.scopus.com/pages/publications/85211598279?origin=resultslist,exclude,E05,"Desk review plus expert-consultation process (80+ experts, 14 regulators/institutions across Latin America and the Caribbean) producing 11 regulatory policy priorities for rural WASH services (provider formalization, service standards, subsidy design, inter-institutional coordination). Not a systematic review (no defined search strategy) and no primary household-level empirical data or outcome evaluation -- a policy-recommendation consultation report, not an empirical study of how a specific mechanism affects household-level access. Contains substantive country-specific regulatory examples (El Salvador ANDA, Peru methodology approval, Colombia provider formalization schemes) that may be worth citing as background/context. Borderline -- flagged for second-reviewer attention.",
R0F31F340B476,The Effect of Decentralisation on Access to Sanitation and Water Services: An Empirical Test using International Data,Taiwo K.,2024,10.7866/HPE-RPE.24.2.6,https://www.scopus.com/pages/publications/85199363633?origin=resultslist,exclude,E02,"Cross-country panel econometric study (Hausman-Taylor estimator) testing fiscal decentralization (revenue/expenditure share) against national aggregate JMP-type access rates (percentage of total population with improved sanitation/water access). Unit of analysis is the country, not the household; decentralization is measured as an aggregate fiscal-federalism variable, not a specific legal/administrative access mechanism. Same cross-country-panel, no-household-outcome pattern as the earlier-excluded García-López (R5E653CCC67DF) and Azimi and Rahman (RBEE4CD60D4E0) papers.",
R08205218399F,Review of water scarcity assessments: Highlights of Mexico's water situation,Pacheco-Treviño S.; Manzano-Camarillo M.G.F.,2024,10.1002/wat2.1721,https://www.scopus.com/pages/publications/85186249489?origin=resultslist,exclude,E05,"Non-systematic narrative 'OVERVIEW' article (no defined search strategy or inclusion criteria) reviewing water scarcity assessment methodologies and Mexico's water situation. Contains substantive doctrinal legal content on Mexico's 1992 National Water Law, the 2012 constitutional right to water, and documented legislative non-compliance/neglect of community water system recognition -- directly relevant to this review's 'legal recognition vs. non-recognition' dimension (PROJECT_SPEC.md sec2) -- but this is pure doctrinal commentary (INCLUSION_EXCLUSION.md exclusion criterion 1) without the paper's own primary empirical household-level access data; the rural-poverty/access link is asserted via citation to other sources, not original empirical synthesis. Same non-systematic-review pattern as Choumert-Nkolo and Phélinas (R989941A73A26), Elmi and Ibrahim (RF7BD856CF4EE), and Romero-Gomez (R642CE43F846E); same pure-doctrinal-commentary pattern as Pegu and Samal (R37F664A4E619). Borderline -- flagged for second-reviewer attention given the quality of its legal-doctrinal content, which may be worth citing directly as background/context on Mexican water law even if excluded from the empirical evidence base.",
R9B1CE08B1B44,"Drinking Water in the Southern Extreme of Gran Chaco: The Consolidation of a Hydrosocial Palimpsest, 1930-1960; [Agua Potable en el Extremo Sur del Gran Chaco la Consolidacion de un Palimpsesto Hidrosocial, 1930-1960]",Garnero G.,2024,10.32991/2237-2717.2024v14i2.p162-201,https://www.scopus.com/pages/publications/85197561598?origin=resultslist,exclude,E01,"Historiographical/archival study (primary and secondary sources: official decrees, provincial laws Nos. 10.988, 12.140, 3732, municipal bulletins) of state-driven hydraulic modernization and piped water inequality in Argentina's southern Gran Chaco, 1930-1960. Genuine legal/administrative decision-making content (provincial/national decrees allocating water infrastructure) but historical (pre-1960), not contemporary administrative law/access mechanisms as this review's Legal Last Mile framework targets. Same historical-scope mismatch as the earlier-excluded Gallardo-Albarrán sanitary revolution survey (R155D39CAACC5, ca. 1850-1950). Borderline -- flagged for second-reviewer attention given the rigor of the archival legal-history methodology.",
RC127F24B8CE3,Housing Conditions and Health Implications for Migrant Agricultural Workers in Canada: A Scoping Review,Caxaj C.S.; Weiler A.M.; Martyniuk J.,2024,10.1177/08445621231203086,https://www.scopus.com/pages/publications/85177852916?origin=resultslist,exclude,E02,"Scoping review (2000-2022 literature) of housing conditions for migrant agricultural workers under Canada's Temporary Foreign Worker Program. 'Sanitation, food security, and water' is one of five housing-quality domains examined, but the underlying issue is employer-provided housing infrastructure quality and contractual/labor-standards compliance (e.g., illegal wage deductions for utilities employers were contractually obligated to cover), not households navigating a legal/administrative process to obtain a public water/sanitation utility connection. Population is migrant workers in employer-provided housing, not households; same wrong-population pattern as the earlier-excluded Kimwaga (sanitation workers, R15EF22174A64) and Raj and Tiwari (manual scavengers, RED3F7820C545).",
R7AF1ADB38FED,"Environmental and socio-economic determinants of fecal sludge emptying in Sub-Saharan Africa: A cross-sectional mixed-methods study in Abidjan, Côte d’Ivoire",Tra L.T.A.-L.; Dongo K.; Pessoa Colombo V.; Singh S.; Chenal J.,2024,10.1007/s11356-024-35631-6,https://www.scopus.com/pages/publications/85211478245?origin=resultslist,exclude,E07,"Cross-sectional mixed-methods study (559-household survey, 24 semi-structured interviews) of fecal sludge (FS) emptying practices in Yopougon (Abidjan, Cote d'Ivoire). All surveyed households already have on-site sanitation systems (pit latrines/septic tanks) and the survey targeted households that have already emptied them; the study examines determinants of hygienic vs. unsafe emptying/desludging practices, not household-level legal/administrative access to a sanitation connection. Same wrong-service (FSM operations/management chain, not connection access) pattern as the earlier-excluded Sidlakone and Ichiki Vientiane FSM paper (R700199742CC6); part of the previously flagged FSM cluster (8 sibling papers noted earlier in this review, still unscreened).",
RC5D44AD38D81,Acceptance Factors for the Social Norms Promoted by the Community-Led Total Sanitation (CLTS) Approach in the Rural Areas: Case Study of the Central-Western Region of Burkina Faso,Kouassi H.A.A.; Andrianisa H.A.; Traoré M.B.; Sossou S.K.; Nguematio R.M.; Djambou M.D.,2023,10.3390/su151511945,https://www.scopus.com/pages/publications/85167893899?origin=resultslist,exclude,E04,"Study of determinant factors in community acceptance/refusal of Community-Led Total Sanitation (CLTS) social norms/behaviors (ending open defecation) in Burkina Faso, using a scored evaluation matrix across six factor categories (environmental, social, governance, territorial, economic, technological). Outcome is behavioral acceptance of a sanitation-promotion program, not household-level formal/effective/economic/administrative water or sanitation access. 'Governance factors (C4)' is explicitly defined as participatory vs. top-down community decision-making style as a determinant of behavior-change uptake, not a legal/administrative access mechanism. Same wrong-outcome pattern as the earlier-excluded Snyder hand hygiene review (R1A9BD9BADCCF) and Adekunle WASH-school-attendance review (R2ABF219B5CB4). Flags a sibling Kouassi paper in the pool, R6022ED0189EC ('Factors influencing CLTS implementation abandonment before achieving ODF status'), likely the same wrong-outcome issue, not yet screened.",
R7E11B8C9A72C,"Access to water, sanitation and hygiene (WASH) for persons with disabilities in school settings: A call for research",Dassah E.; Bisung E.,2023,10.1080/09687599.2023.2181770,https://www.scopus.com/pages/publications/85149390247?origin=resultslist,exclude,E02,"Short 'Current Issue' commentary/call-for-research piece (6 pages) reviewing literature on WASH access for persons with disabilities in school settings. Population is schools/students, not households; identifies a research gap rather than presenting a household-level legal/administrative access finding of its own. Same wrong-population pattern as the earlier-excluded Ngandru Kiza (R9674E45D9D04) and Adekunle (R2ABF219B5CB4) school-WASH papers. Flags a sibling paper in the pool, R2A9D36D4B43E (Azupogo, Dassah & Bisung, 'Promoting safe and inclusive water and sanitation services for students with physical disabilities in primary schools: a concept mapping study in Ghana'), likely the same wrong-population issue, not yet screened.",
R475193DAAEA4,Authoritarian Environmentalism and Epistemological Violence: A Southern Green Criminology Analysis of the 2014 Lanzhou Water Crisis and the Belt and Road Initiative Expansion into the Global Water Sector,Mao K.; Zhao Z.,2023,10.5204/ijcjsd.2948,https://www.scopus.com/pages/publications/85181241753?origin=resultslist,exclude,E04,"Southern green criminology case-study analysis of the 2014 Lanzhou (China) drinking-water benzene contamination crisis (3.6 million people exposed) and its public-private partnership (Veolia Lanzhou) regulatory-failure timeline, situated within a broader theoretical argument about authoritarian environmentalism and China's Belt and Road water-sector expansion. Outcome is water safety/contamination and delayed regulatory notification/enforcement, not household-level formal connection, effective/economic access, or administrative access outcome -- falls under INCLUSION_EXCLUSION.md exclusion criterion 3 (water-quality studies that do not examine access), notwithstanding its genuine PPP/regulatory-enforcement governance content.",
RCEC112ACDFDA,Water entrepreneurship and financialisation: Complexities for the attainment of SDG in sub-Saharan Africa,Sanusi O.L.; Oke M.O.; Bello M.A.,2023,10.1016/j.heliyon.2023.e20859,https://www.scopus.com/pages/publications/85174800816?origin=resultslist,exclude,E02,"Qualitative expert-opinion study: 50 water-sector experts contacted across sub-Saharan Africa (30 responses), open-ended questionnaires, thematic analysis of perceptions on water financialisation/entrepreneurship and government's role in SDG attainment. Population is water-sector experts/policymakers giving broad regional (SSA-wide) policy opinions, not households; no specific jurisdiction case study or household-level access data. Same institutional/expert-consultation pattern as the earlier-excluded Sakaya (RE931F223C4B0) and Alvarez et al. (R05DE71DA2A49) papers.",
RBF0878698347,AN ECOLOGICAL SYSTEMS APPROACH TO ASSESS THE WELL-BEING OF STREET CHILDREN IN ZIMBABWE: IMPLICATIONS FOR DEVELOPMENTAL SOCIAL WORK PRACTICE,Gunhidzirai C.,2023,10.15270/59-4-1168,https://www.scopus.com/pages/publications/85180319550?origin=resultslist,exclude,E02,"Quantitative survey (n=202 purposively sampled street children, Harare) assessing overall well-being (food, education, accommodation, health care, sanitation) using an ecological systems approach for developmental social work practice. Population is street children, not households; sanitation is one of five broad well-being domains, not the focal outcome, and no legal/administrative water/sanitation access mechanism is examined.",
R27742FD46CEB,The performance evaluation of management mode of small water resources projects,Qu S.; Chen H.; Shen Z.; Ma H.,2023,10.1371/journal.pone.0282357,https://www.scopus.com/pages/publications/85151805954?origin=resultslist,exclude,E07,"Technical multi-criteria decision analysis (improved TOPSIS model + entropy weight method) evaluating management-mode performance (e.g., Water User Associations) for small-scale agricultural irrigation/drainage water resources projects in Guangdong Province, China. Population and service are farmers and irrigation water infrastructure, not households and domestic water/sanitation service -- wrong service per INCLUSION_EXCLUSION.md; no legal/administrative household-level access mechanism examined.",
R0E3B5B7DC3B2,"Working together: A study of civil society partnerships between WASH (water, sanitation, and hygiene) and GESI (gender equality and social inclusion) organisations in Timor-Leste",Grant M.L.; Nguyen T.T.; Vieira A.; Niner S.L.; Roche C.,2023,10.3389/frwa.2023.1047955,https://www.scopus.com/pages/publications/85152007724?origin=resultslist,exclude,E02,"Qualitative study of civil society organization (CSO) partnerships between WASH and gender equality/social inclusion (GESI) organizations in Timor-Leste: workshop with 30 representatives from 16 CSOs, longitudinal interviews with 5 organizations over 2.5 years, plus interviews with 18 additional CSOs. Population/unit of analysis is CSOs, not households; outcome is inter-organizational partnership dynamics (drivers, benefits, challenges of collaboration), not household-level water/sanitation access. No household-level data beyond a single background citation. Same institutional-level wrong-population pattern as Sakaya (RE931F223C4B0) and Sanusi et al. (RCEC112ACDFDA).",
RF871FF04C866,Shifting Waters: The Challenges of Transitioning from Freshwater to Treated Wastewater Irrigation in the Northern Jordan Valley,Tawfik M.H.; Al-Zawaidah H.; Hoogesteger J.; Al-Zu’bi M.; Hellegers P.; Mateo-Sagasta J.; Elmahdi A.,2023,10.3390/w15071315,https://www.scopus.com/pages/publications/85152858468?origin=resultslist,exclude,E07,"Study of farmer resistance to a Jordanian national policy reallocating treated wastewater to agricultural irrigation (freeing freshwater for urban/domestic use). Population is farmers and Water Users Associations, and the service examined is agricultural irrigation water, not household domestic water/sanitation -- wrong service. The stated policy goal (freeing freshwater for urban/domestic reallocation) is not itself measured as a household-level outcome anywhere in the paper.",
RBFB54BEEE4B5,"Mapping potential surpluses, deficits, and mismatches of ecosystem services supply and demand for urban areas",Vargas L.; Ruiz D.; Gómez-Navarro C.; Ramirez W.; Hernandez O.L.,2023,10.1007/s11252-022-01312-w,https://www.scopus.com/pages/publications/85144741805?origin=resultslist,exclude,E06,"GIS-based ecosystem-services supply/demand mapping study (Bogota and Villavicencio, Colombia) assessing water and fertile-soil scarcity risk for urban land-use decision making. Purely spatial/hydrological/ecological technical analysis using official data and geoprocessing; no household survey, no legal/administrative access mechanism (eligibility, connection, tariff, enforcement) examined. Same engineering/technical composite-analysis pattern as the earlier-excluded Legass and Ellinport papers.",
RB706C1BB95C3,Addressing Challenges in Delivering Sustainable Rural Water Provision Using Solar Water Pumping in Malawi: A Stakeholder Analysis,Phiri E.; Rowley P.N.; Blanchard R.E.,2023,10.3390/en16237758,https://www.scopus.com/pages/publications/85179133271?origin=resultslist,exclude,E02,"Stakeholder analysis of solar water pumping (SWP) infrastructure deployment in rural Malawi, based on semi-structured interviews with government departments, donors, NGOs, entrepreneurs, and microfinance organisations (Section 3, KII respondents). Population is institutional stakeholders/implementers, not households/applicants seeking water access. Sections 4.2.1-4.2.4 discuss policy/regulatory gaps, product-standards enforcement, corruption, and financing as barriers to SWP technology deployment -- an infrastructure-diffusion governance problem, not a household-level legal/administrative access mechanism (eligibility, application, connection, tariff). Same population pattern as the earlier-excluded Sakaya, Sanusi et al., Grant et al., and Dassah & Bisung papers.",
R0D60F401DD57,Setting a Baseline Residential Water Demand Management Solution in Urban Towns of Ethiopia,Timotewos M.T.; Barjenbruch M.; Behailu B.M.,2023,10.3390/w15050930,https://www.scopus.com/pages/publications/85149931381?origin=resultslist,exclude,E06,"Water demand management assessment of urban water supply infrastructure in three Ethiopian towns (Arba Minch, Ziway, Debre Birhan), based on semi-structured interviews with water supply/sewerage utility officials plus secondary documents and field observations. Population is utility expert staff, not households/applicants; focus is technical/managerial (water losses, non-revenue water, illegal connections framed as a metering/technical problem, infrastructure capacity vs. urbanization) rather than a household-level legal/administrative access mechanism (eligibility, application, documentation, disconnection). Same engineering/technical-assessment pattern as the earlier-excluded Phiri et al., Legass, and Ellinport papers.",
RE3B6CA880897,Financing child rights in Malawi,Etter-Phoya R.; Manthalu C.; Kalizinje F.; Chigaru F.; Mazimbe B.; Phiri A.; Chimowa T.; Ligomeka W.; Hall S.; O’Hare B.,2023,10.1186/s12889-023-16319-x,https://www.scopus.com/pages/publications/85176912773?origin=resultslist,exclude,E01,"Econometric modelling study (Government Revenue and Development Estimations/GRADE model, panel data) of the projected relationship between curtailing international tax abuse/illicit financial flows and modelled national-level SDG progress in Malawi, including a modelled projection that increased government revenue would be associated with 12,000-20,000 additional people gaining access to basic water/sanitation per year. The paper's substantive legal content concerns international tax law, anti-corruption/anti-money-laundering legal frameworks (UNCAC, beneficial-ownership disclosure, whistle-blower protection), not any household-level water/sanitation legal-administrative access mechanism (eligibility, connection, tariff, disconnection, enforcement). Water/sanitation access appears only as one modelled downstream macro-fiscal projection among several (also school attendance, child/maternal mortality), not as an examined outcome of any specific legal access mechanism -- wrong topic for this review.",
R1811F8F093C3,"Study design and rationale for the PAASIM project: a matched cohort study on urban water supply improvements and infant enteric pathogen infection, gut microbiome development and health in Mozambique",Levy K.; Garn J.V.; Cumbe Z.A.; Muneme B.; Fagnant-Sperati C.S.; Hubbard S.; Júnior A.; Manuel J.L.; Mangamela M.; McGunegill S.; Miller-Petrie M.K.; Snyder J.S.; Victor C.; Waller L.A.; Konstantinidis K.T.; Clasen T.F.; Brown J.; Nalá R.; Freeman M.C.,2023,10.1136/bmjopen-2022-067341,https://www.scopus.com/pages/publications/85149268268?origin=resultslist,exclude,E04,"PAASIM study protocol (Beira, Mozambique): matched cohort evaluating a FIPAG water-loss-reduction/distribution-system engineering upgrade, using household water connection status as an exposure variable. Primary outcomes are child health -- enteric pathogen infection (TAC assay), gut microbiome composition, diarrhoea, growth/stunting -- not access, connection, affordability, or any legal/administrative/governance factor. No eligibility, enforcement, discretion, or burden mechanism examined; rollout driven by engineering/resource-constraint logistics, not administrative process.",
R8206AC66310B,"Quality of Urban Water Services Provided to Users: Assessment System and the Portuguese Path through Four Generations, Lessons Learned and New Challenges",Cardoso M.A.; Brito R.S.; Silva C.; Rodrigues S.; Rodrigues R.; Costa A.; Cardoso J.; Jorge C.; Alegre H.; Rosa M.J.,2023,10.3390/su152115273,https://www.scopus.com/pages/publications/85195243013?origin=resultslist,exclude,E01,"Paper documents the design/development methodology of ERSAR's 4th-generation KPI-based service-quality assessment system for Portuguese water utilities (Steps 1-7: indicator review, alignment with the PENSAARP 2030 strategic plan, ISO 5500X/2451X standardization, stakeholder consultation). Substantively about regulatory-instrument design and utility-level indicator dispersion (2016-2019), not an empirical study of how a legal/administrative mechanism shapes household-level access/connection outcomes -- no exclusion/inclusion mechanism, eligibility rule, or enforcement action is examined or tested against an access outcome.",
RD15FDA6CB771,APPROACHES TO REGULATION OF TARIFFS FOR CONNECTING CAPITAL CONSTRUCTION OBJECTS TO PUBLIC UTILITIES INFRASTRUCTURE; [ПОДХОДЫ К РЕГУЛИРОВАНИЮ ТАРИФОВ НА ПОДКЛЮЧЕНИЕ ОБЪЕКТОВ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА К КОММУНАЛЬНОЙ ИНФРАСТРУКТУРЕ],Sivaev S.B.; Smirnov O.O.,2023,10.17323/1999-5431-2023-0-1-150-175,https://www.scopus.com/pages/publications/85153341366?origin=resultslist,exclude,E02,"Survey of 102 Russian city administrations analyzing tariff-setting methodology for connecting new capital-construction objects (buildings) to heating/water-supply/sewerage infrastructure. Population/unit of analysis is real-estate developers (застройщики) and municipal regulators, not households or individual connection applicants; the outcome studied is developer cost predictability and tariff-regulation transparency, not household-level access, exclusion, or affordability. Only two passing mentions of 'residents' as indirect cost-bearers of delayed construction; no household eligibility, burden, discretion, or enforcement mechanism examined.",
R6AC58735B46B,"Water, sanitation, and women’s empowerment: A systematic review and qualitative metasynthesis",Caruso B.A.; Conrad A.; Patrick M.; Owens A.; Kviten K.; Zarella O.; Rogers H.; Sinharoy S.S.,2022,10.1371/journal.pwat.0000026,https://www.scopus.com/pages/publications/85146080936?origin=resultslist,exclude,E04,"Large systematic review + qualitative metasynthesis (257 included studies) of WASH and women's/girls' empowerment, coded against a three-domain empowerment model (agency, resources, institutional structures). The synthesized outcome is women's empowerment (decision-making, bodily integrity, assets, formal laws/norms/relations), not water/sanitation access, connection, service availability, reliability, quantity, or affordability -- 'institutional structures' is a domain of empowerment measurement here, not a legal/administrative access-barrier mechanism examined against an access outcome.",
RFDBFCB4B1B2F,Equity - performance trade-off in water rationing regimes with domestic storage,Randeniya A.; Radhakrishnan M.; Sirisena T.A.J.G.; Maish I.; Pathirana A.,2022,10.2166/ws.2022.188,https://www.scopus.com/pages/publications/85131170417?origin=resultslist,exclude,E06,"Hydraulic-engineering modeling study (EPANET/WNTR simulation of a Kakkapalliya, Sri Lanka distribution network) analyzing how domestic storage tank size and rationing cycle time affect network-level supply equity (Gini index) and performance (available demand fraction). Pure infrastructure engineering/technical simulation -- no existing legal, administrative, or governance mechanism is examined; the paper's own conclusion recommends future regulation of tank size as a policy implication, not an empirical study of an operating administrative mechanism.",
RE089F96E0754,The problem of access to drinking water in the city of Guercif (Northeast of Morocco): Challenges and prospects,Elyaagoubi M.; Aafir M.; Elallaoui A.,2022,10.1088/1755-1315/1090/1/012035,https://www.scopus.com/pages/publications/85141949402?origin=resultslist,exclude,E03,"Household survey (n=240) of water scarcity perception and satisfaction in Guercif, Morocco. All surveyed households are already connected to the public network -- the study examines physical/hydrological water-scarcity causes (low rainfall, aquifer overexploitation, climate change), infrastructure degradation (low pressure, supply-hour interruptions by housing type), and satisfaction with water quality/price/pressure, not a legal, administrative, or governance mechanism determining exclusion from or inclusion in formal water service. No eligibility, enforcement, discretion, or burden mechanism is examined; ONEE (the national utility) appears only as the physical-infrastructure operator, not as an administrative-law actor.",
R17F2FCF71B81,Water Accountability Model under Emergency Cases and for Areas Gained New Access to Water Services,Alshboul Z.,2022,10.18576/isl/110532,https://www.scopus.com/pages/publications/85139655103?origin=resultslist,exclude,E01,"Design of a five-component internal accountability model (Organization, Systems, Data, Communication, Quality management) for Jordanian water utilities, based on desk review, questionnaires, focus groups, and expert workshops with utility staff/officials. Substantively an organizational-governance/accountability-framework design methodology paper -- surveys utility staff about internal processes (KPI monitoring, job descriptions, emergency-response plans, bureaucratic procedures) rather than examining household-level access/exclusion outcomes tied to a specific legal or administrative mechanism. Same category as the previously-excluded ERSAR Portugal regulatory-instrument-design paper.",
RB92B79E3CA1D,Sanitation potpourri: Criteria for planning mix of sanitation systems for citywide inclusive sanitation,Mitra A.; Narayan A.S.; Lüthi C.,2022,10.1177/23998083221091568,https://www.scopus.com/pages/publications/85130536372?origin=resultslist,exclude,E01,"Technology-planning methodology paper (Chennai case study): develops a 14-criterion decision-aiding catalogue for selecting a mix of sewered/non-sewered sanitation technologies under the Citywide Inclusive Sanitation framework, using Social Network Analysis, key-informant interviews (11 experts), and a Faecal Waste Flow Diagram. The 17 identified 'drivers and barriers' concern technology-implementation factors (quality enforcement of non-sewered systems, regulatory standards, political will, monitoring capacity) from a planner/expert perspective, not household-level eligibility, application, or enforcement mechanisms experienced by residents seeking sanitation access. Core contribution is a planning/decision-support tool, not an empirical study of legal/administrative access-exclusion outcomes.",
